Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3ha7L5WWZdhIpnNrzduKW8,"3vlH5PSk5GSm61lfafSPAl","We Can't Be Friends","We Can't Be Friends","Lone Tusker",2024-05-17,146572,57,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-16T19:08:20Z,"",0.666,0.563,1,-9.285,1,0.0388,0.155,0.00046,0.241,0.251,122.037,4
3U4isOIWM3VvDubwSI3y7a,"5y2Xq6xcjJb2jVM54GHK3t","All of Me","Love In The Future (Expanded Edition)","John Legend",2013-08-30,269560,83,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"neo soul,pop,pop soul,urban contemporary",0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,4
3Pbp7cUCx4d3OAkZSCoNvn,"4j96cMcT8GRi11qbvo1cLQ","Scared To Start","Scared To Start","Michael Marcagi",2024-01-12,159636,88,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-20T18:49:01Z,"",0.527,0.551,7,-11.258,1,0.0345,0.384,0.00000275,0.403,0.443,148.035,4
6lanRgr6wXibZr8KgzXxBl,"7H55rcKCfwqkyDFH9wpKM6","a thousand years","A Thousand Years","Christina Perri",2011-10-18,285120,81,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T20:04:39Z,"pop",0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,3
2b8fOow8UzyDFAE27YhOZM,"04gDigrS5kc9YWfZHwBETP","Memories","Memories","Maroon 5",2019-09-20,189486,25,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"pop",0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,4
25eUoeaRmrhl82hllLHLau,"3vlH5PSk5GSm61lfafSPAl","Miracle","Miracle","Lone Tusker",2023-09-22,165000,52,spotify:user:sna84jp8nqr380zzj9orx11zw,2023-09-21T17:36:54Z,"",0.635,0.7,1,-7.426,0,0.0423,0.303,0.00189,0.403,0.161,120.081,4
4HBZA5flZLE435QTztThqH,"66CXWjxzNUsdJxJ2JdwvnR,1uNFoZAHBGtllmzznpCI3s","Stuck with U (with Justin Bieber)","Stuck with U","Ariana Grande,Justin Bieber",2020-05-08,228482,77,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"pop,canadian pop",0.597,0.45,8,-6.658,1,0.0418,0.223,0,0.382,0.537,178.765,3
5uCax9HTNlzGybIStD3vDh,"4IWBUUAFIplrNtaOHcJPRM","Say You Won't Let Go","Back from the Edge","James Arthur",2016-10-28,211466,86,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-06-06T21:55:04Z,"pop,talent show,uk pop",0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,4
5buL1qakN98gbmxYpYMmgU,"3vlH5PSk5GSm61lfafSPAl,142VT1MtWzaD13CnOiKFDn","Stay","Stay","Lone Tusker,Ben Woodward",2021-10-01,144203,46,spotify:user:sna84jp8nqr380zzj9orx11zw,2021-10-15T21:24:19Z,"acoustic chill",0.693,0.701,7,-8.632,0,0.0346,0.557,0.0209,0.344,0.448,123.983,4
7eJMfftS33KTjuF7lTsMCx,"6bmlMHgSheBauioMgKv2tn,35l9BRT7MXmM8bv2WDQiyB","death bed (coffee for your head)","death bed (coffee for your head)","Powfu,beabadoobee",2020-02-08,173333,79,spotify:user:sna84jp8nqr380zzj9orx11zw,2024-05-20T19:54:10Z,"sad lo-fi,sad rap,bedroom pop,bubblegrunge,indie pop,pov: indie",0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,4
